ID,lon,lat,datetime
1,-147.2648618,33.97897784,5/12/03 3:01
1,-147.2877916,33.98293404,5/12/03 5:00
1,-147.3495136,34.00228366,5/12/03 11:07
1,-147.3913134,34.03029615,5/12/03 17:00
1,-147.4488427,34.0931901,5/13/03 5:00
1,-147.5278814,34.11934132,5/13/03 17:00
1,-147.5417834,34.1174768,5/13/03 18:24
1,-147.5499824,34.11588747,5/13/03 19:10
1,-147.6561948,34.07647073,5/14/03 3:26
1,-147.6767357,34.06605022,5/14/03 5:00
1,-147.7608212,34.02257819,5/14/03 11:29
1,-147.7673424,34.01966238,5/14/03 11:58
1,-147.7691551,34.01887042,5/14/03 12:06
1,-147.8399598,33.99311647,5/14/03 17:00
1,-148.0371119,33.95694367,5/15/03 5:00
1,-148.2429293,33.95854296,5/15/03 17:00
1,-148.260055,33.96047587,5/15/03 18:02
1,-148.2666352,33.9613017,5/15/03 18:26
1,-148.4232146,33.99043407,5/16/03 4:43
1,-148.4271441,33.99126141,5/16/03 5:00
1,-148.5200488,34.00494285,5/16/03 12:00
1,-148.5862659,34.00050614,5/16/03 17:00
1,-148.7499011,33.94747144,5/17/03 5:00
1,-148.9176124,33.86405837,5/17/03 17:00
1,-148.9492653,33.8479016,5/17/03 19:15
1,-149.0558504,33.78976447,5/18/03 3:18
1,-149.0681674,33.78106944,5/18/03 4:24
1,-149.0745376,33.77618774,5/18/03 5:00
1,-149.1425272,33.71563085,5/18/03 12:21
1,-149.1885208,33.68565045,5/18/03 17:00
1,-149.3271585,33.64353663,5/19/03 5:00
1,-149.4743441,33.63584611,5/19/03 17:00
1,-149.5844264,33.64194495,5/20/03 2:54
1,-149.6051195,33.64370114,5/20/03 5:00
1,-149.6634655,33.65162463,5/20/03 10:53
1,-149.7350837,33.66875556,5/20/03 17:00
1,-149.9020898,33.71729911,5/21/03 5:00
1,-150.077554,33.75715221,5/21/03 17:00
1,-150.0996689,33.75994023,5/21/03 18:35
1,-150.2184311,33.76715916,5/22/03 3:39
1,-150.2352027,33.76851851,5/22/03 5:00
1,-150.3139942,33.77854173,5/22/03 11:43
1,-150.3219547,33.77977651,5/22/03 12:27
1,-150.3682927,33.78726841,5/22/03 17:00
1,-150.47785,33.80126534,5/23/03 5:00
1,-150.5991427,33.79616473,5/23/03 17:00
1,-150.6133913,33.79405728,5/23/03 18:12
1,-150.7553825,33.76888224,5/24/03 5:00
1,-150.8291527,33.76367192,5/24/03 10:56
1,-150.8409,33.76423448,5/24/03 11:59
1,-150.8496152,33.76459298,5/24/03 12:46
1,-150.8968212,33.76410649,5/24/03 17:00
1,-151.028593,33.74535759,5/25/03 5:00
1,-151.1499044,33.71251655,5/25/03 17:00
1,-151.1576882,33.71007736,5/25/03 17:50
1,-151.1720076,33.7055234,5/25/03 19:24
1,-151.2521065,33.68127611,5/26/03 5:00
1,-151.3100964,33.67014885,5/26/03 11:36
1,-151.3659107,33.66558539,5/26/03 17:00
1,-151.5062199,33.66999381,5/27/03 5:00
1,-151.6394372,33.69342549,5/27/03 17:00
1,-151.6545555,33.69790879,5/27/03 18:35
1,-151.7349705,33.73397818,5/28/03 5:00
1,-151.7697728,33.75813489,5/28/03 11:08
1,-151.7733647,33.76099223,5/28/03 11:51
1,-151.7966428,33.78212918,5/28/03 17:00
1,-151.838607,33.83344118,5/29/03 5:00
1,-151.8744413,33.88248409,5/29/03 17:00
1,-151.8821045,33.89151358,5/29/03 19:25
1,-151.9132395,33.9202745,5/30/03 3:47
1,-151.9187156,33.92425934,5/30/03 5:00
1,-151.9584587,33.94396727,5/30/03 12:43
1,-151.9824132,33.94667836,5/30/03 17:00
1,-152.0463558,33.92766441,5/31/03 5:00
1,-152.0885706,33.8940763,5/31/03 17:00
1,-152.091022,33.89066203,5/31/03 18:23
1,-152.0937445,33.87346169,6/1/03 3:24
1,-152.0924075,33.87095816,6/1/03 5:00
1,-152.087354,33.85961386,6/1/03 11:06
1,-152.0871391,33.85737049,6/1/03 12:00
1,-152.090729,33.84233831,6/1/03 17:00
1,-152.1231521,33.79415647,6/2/03 5:00
1,-152.1675986,33.74070972,6/2/03 17:00
1,-152.1704582,33.73717219,6/2/03 17:50
1,-152.1708526,33.73668074,6/2/03 17:57
1,-152.2056206,33.69272201,6/3/03 5:00
1,-152.2298917,33.66641295,6/3/03 11:32
1,-152.2563001,33.64252317,6/3/03 17:00
1,-152.3333163,33.58609769,6/4/03 5:00
1,-152.4319051,33.53003032,6/4/03 17:00
1,-152.4467288,33.52281801,6/4/03 18:38
1,-152.5356148,33.48315283,6/5/03 4:24
1,-152.5406122,33.48092537,6/5/03 5:00
1,-152.589328,33.4576773,6/5/03 11:06
1,-152.5979943,33.45316268,6/5/03 12:09
1,-152.603198,33.45039427,6/5/03 12:46
1,-152.6407451,33.42940261,6/5/03 17:00
1,-152.7485714,33.36133006,6/6/03 5:00
1,-152.8187913,33.30578793,6/6/03 17:00
1,-152.8209824,33.30317865,6/6/03 17:51
1,-152.8296632,33.29149352,6/7/03 3:41
1,-152.8316598,33.29273827,6/7/03 5:00
1,-152.8526862,33.31113223,6/7/03 12:05
1,-152.8538733,33.312335,6/7/03 12:23
1,-152.8744308,33.33450228,6/7/03 17:00
1,-152.9483789,33.40430439,6/8/03 5:00
1,-153.0538001,33.44291374,6/8/03 17:00
1,-153.0716581,33.44223601,6/8/03 18:43
1,-153.0822091,33.44090671,6/8/03 19:42
1,-153.168009,33.40632989,6/9/03 3:12
1,-153.1895686,33.39152607,6/9/03 5:00
1,-153.2744779,33.3282357,6/9/03 12:00
1,-153.2837404,33.32242577,6/9/03 12:46
1,-153.3346176,33.29746294,6/9/03 17:00
1,-153.4780226,33.2725363,6/10/03 5:00
1,-153.6240986,33.26878977,6/10/03 17:00
1,-153.6350942,33.26775362,6/10/03 17:53
1,-153.6388382,33.26735195,6/10/03 18:11
1,-153.655681,33.26525177,6/10/03 19:32
1,-153.772164,33.24511417,6/11/03 5:00
1,-153.859092,33.2396422,6/11/03 11:34
1,-153.8683216,33.2400903,6/11/03 12:13
1,-153.9399804,33.25080493,6/11/03 17:00
1,-154.13474,33.32166205,6/12/03 5:00
1,-154.3180963,33.42400692,6/12/03 17:00
1,-154.3409751,33.43899764,6/12/03 18:43
1,-154.4453418,33.51643241,6/13/03 4:29
1,-154.4494424,33.51992934,6/13/03 5:00
1,-154.4931942,33.55787332,6/13/03 11:07
1,-154.495827,33.55998818,6/13/03 11:28
1,-154.5439958,33.59441862,6/13/03 17:00
1,-154.6843264,33.66476026,6/14/03 5:00
1,-154.860472,33.70418776,6/14/03 17:00
1,-154.8747138,33.70501853,6/14/03 17:54
1,-155.0292621,33.6978259,6/15/03 3:31
1,-155.0397311,33.69681967,6/15/03 4:11
1,-155.0524523,33.69558847,6/15/03 5:00
1,-155.1615974,33.68453215,6/15/03 12:24
1,-155.2227727,33.67762474,6/15/03 17:00
1,-155.3561791,33.65637606,6/16/03 5:00
1,-155.4496485,33.62382293,6/16/03 17:00
1,-155.4602427,33.61723955,6/16/03 18:51
1,-155.4964432,33.58054431,6/17/03 3:00
1,-155.5037416,33.56901016,6/17/03 5:00
1,-155.5283877,33.52845159,6/17/03 11:33
1,-155.5300856,33.52606728,6/17/03 11:57
1,-155.5543821,33.49859678,6/17/03 17:00
1,-155.6253379,33.45388294,6/18/03 5:00
1,-155.6963271,33.44129218,6/18/03 17:00
1,-155.7014393,33.44184225,6/18/03 17:59
1,-155.7096968,33.44331943,6/18/03 19:38
1,-155.7463299,33.45883605,6/19/03 3:00
1,-155.7572155,33.46626223,6/19/03 5:00
1,-155.7971378,33.50139258,6/19/03 11:32
1,-155.8028191,33.50718886,6/19/03 12:23
1,-155.8354248,33.5421828,6/19/03 17:00
1,-155.9397144,33.64678594,6/20/03 5:00
1,-156.087204,33.73881272,6/20/03 17:00
1,-156.1020834,33.74462572,6/20/03 18:00
1,-156.2781486,33.79697766,6/21/03 4:46
1,-156.2819661,33.79827144,6/21/03 5:00
1,-156.3776863,33.83656241,6/21/03 11:06
1,-156.3856937,33.84004992,6/21/03 11:38
1,-156.4019885,33.84720129,6/21/03 12:44
1,-156.4618506,33.87457171,6/21/03 17:00
1,-156.6013272,33.95005404,6/22/03 5:00
1,-156.6970016,34.0270335,6/22/03 17:00
1,-156.7120816,34.04493651,6/22/03 19:41
1,-156.7443694,34.09771155,6/23/03 3:23
1,-156.7479261,34.10471146,6/23/03 4:24
1,-156.7500157,34.10884359,6/23/03 5:00
1,-156.76938,34.14965378,6/23/03 10:53
1,-156.7844328,34.19309039,6/23/03 17:00
1,-156.7978174,34.28103684,6/24/03 5:00
1,-156.7921534,34.37140239,6/24/03 17:00
1,-156.7897162,34.38546333,6/24/03 18:51
1,-156.7755474,34.44906548,6/25/03 2:48
1,-156.7731219,34.4596458,6/25/03 3:59
1,-156.7709862,34.46907877,6/25/03 5:00
1,-156.7571224,34.53377696,6/25/03 11:43
1,-156.7567252,34.53577255,6/25/03 11:56
1,-156.7493504,34.57867352,6/25/03 17:00
1,-156.7563647,34.65820439,6/26/03 5:00
1,-156.8222528,34.72190298,6/26/03 17:00
1,-156.8367349,34.72992084,6/26/03 18:33
1,-156.9368633,34.77846922,6/27/03 3:13
1,-156.9580823,34.7899683,6/27/03 5:00
1,-157.0235603,34.82970884,6/27/03 10:54
1,-157.0299042,34.83376187,6/27/03 11:31
1,-157.0825256,34.86743839,6/27/03 17:00
1,-157.1865753,34.92478753,6/28/03 5:00
1,-157.3033925,34.95560688,6/28/03 17:00
1,-157.3167208,34.9569658,6/28/03 18:10
1,-157.3259446,34.9577038,6/28/03 18:57
1,-157.4596074,34.96066978,6/29/03 5:00
1,-157.5622397,34.96727934,6/29/03 12:44
1,-157.6108232,34.97749665,6/29/03 17:00
1,-157.7174658,35.0253145,6/30/03 5:00
1,-157.7967264,35.07819496,6/30/03 17:00
1,-157.8034357,35.0823367,6/30/03 18:07
1,-157.8664448,35.11294371,7/1/03 5:00
1,-157.8995428,35.12565744,7/1/03 11:02
1,-157.9068217,35.1283959,7/1/03 12:23
1,-157.9085531,35.12902557,7/1/03 12:42
1,-157.9333939,35.13694117,7/1/03 17:00
1,-158.014132,35.15434108,7/2/03 5:00
1,-158.1078696,35.1686172,7/2/03 17:00
1,-158.125425,35.17116429,7/2/03 19:07
1,-158.2032789,35.18547558,7/3/03 4:11
1,-158.2104813,35.18736047,7/3/03 5:00
1,-158.2755744,35.20910426,7/3/03 11:58
1,-158.3300005,35.23114582,7/3/03 17:00
1,-158.484239,35.30166303,7/4/03 5:00
1,-158.6636518,35.39072465,7/4/03 17:00
1,-158.690758,35.40453218,7/4/03 18:43
1,-158.8223154,35.47371605,7/5/03 2:58
1,-158.8539683,35.49149457,7/5/03 5:00
1,-158.9448624,35.54821012,7/5/03 11:08
1,-158.9502627,35.55196839,7/5/03 11:31
1,-158.9644623,35.56206969,7/5/03 12:32
1,-158.9674694,35.56424314,7/5/03 12:45
1,-159.0251786,35.60803245,7/5/03 17:00
1,-159.1760214,35.7399833,7/6/03 5:00
1,-159.311088,35.87541374,7/6/03 17:00
1,-159.4118555,35.98167908,7/7/03 2:53
1,-159.4321536,36.00318803,7/7/03 5:00
1,-159.48674,36.07313756,7/7/03 12:01
1,-159.5048274,36.12394329,7/7/03 17:00
1,-159.5008543,36.25033258,7/8/03 5:00
1,-159.4991863,36.37707031,7/8/03 17:00
1,-159.5016543,36.38674847,7/8/03 17:56
1,-159.5024636,36.38950597,7/8/03 18:12
1,-159.5489493,36.47342186,7/9/03 2:59
1,-159.5630471,36.48928348,7/9/03 5:00
1,-159.6613852,36.55348481,7/9/03 17:00
1,-159.7801402,36.57637431,7/10/03 5:00
1,-159.9142384,36.57053869,7/10/03 17:00
1,-160.059514,36.54690474,7/11/03 5:00
1,-160.1471523,36.52903269,7/11/03 11:56
1,-160.1494986,36.52854106,7/11/03 12:07
1,-160.2122151,36.51522132,7/11/03 17:00
1,-160.36266,36.48048106,7/12/03 5:00
1,-160.4945212,36.44238783,7/12/03 17:00
1,-160.5127057,36.43594332,7/12/03 18:55
1,-160.5952844,36.39942829,7/13/03 5:00
1,-160.6419827,36.37257069,7/13/03 11:22
1,-160.6839643,36.34516097,7/13/03 17:00
1,-160.7800258,36.27239146,7/14/03 5:00
1,-160.8900415,36.17478053,7/14/03 17:00
1,-160.911385,36.15443479,7/14/03 19:07
1,-161.0163506,36.05110543,7/15/03 5:00
1,-161.0898779,35.98019553,7/15/03 12:14
1,-161.1326487,35.94187915,7/15/03 17:00
1,-161.22416,35.86712899,7/16/03 5:00
1,-161.3070372,35.79708173,7/16/03 17:00
1,-161.3149416,35.78964289,7/16/03 18:07
1,-161.3739987,35.72242661,7/17/03 2:54
1,-161.3849555,35.70433211,7/17/03 5:00
1,-161.4145003,35.64571867,7/17/03 11:28
1,-161.4188939,35.63740097,7/17/03 12:22
1,-161.4443836,35.59500114,7/17/03 17:00
1,-161.5250697,35.48908914,7/18/03 5:00
1,-161.6089352,35.38976994,7/18/03 17:00
1,-161.6223676,35.37304439,7/18/03 19:07
1,-161.680603,35.29807756,7/19/03 5:00
1,-161.7281191,35.24798739,7/19/03 11:55
1,-161.7309004,35.24549112,7/19/03 12:16
1,-161.772489,35.21215758,7/19/03 17:00
1,-161.8975327,35.13456054,7/20/03 5:00
1,-162.0184807,35.07532027,7/20/03 17:00
1,-162.0359405,35.06779215,7/20/03 19:04
1,-162.0904529,35.04561709,7/21/03 3:04
1,-162.0930868,35.04451945,7/21/03 3:32
1,-162.1011854,35.04113916,7/21/03 5:00
1,-162.1430621,35.02810949,7/21/03 11:32
1,-162.1433362,35.02805452,7/21/03 11:34
1,-162.1990743,35.02105328,7/21/03 17:00
1,-162.375217,35.02080628,7/22/03 5:00
1,-162.5682247,35.0454552,7/22/03 17:00
1,-162.5927754,35.05123405,7/22/03 18:41
1,-162.7064719,35.09000366,7/23/03 3:26
1,-162.7258004,35.09814407,7/23/03 5:00
1,-162.804353,35.13486742,7/23/03 11:04
1,-162.892956,35.18240986,7/23/03 17:00
1,-163.0868271,35.2991123,7/24/03 5:00
1,-163.2482356,35.4083603,7/24/03 17:00
1,-163.2618673,35.41855497,7/24/03 18:23
1,-163.3201001,35.46759777,7/25/03 3:02
1,-163.3285149,35.47589353,7/25/03 5:00
1,-163.3554326,35.49986454,7/25/03 11:39
1,-163.3587903,35.50218137,7/25/03 12:20
1,-163.3877923,35.51816555,7/25/03 17:00
1,-163.4893154,35.55628268,7/26/03 5:00
1,-163.5771667,35.57933374,7/26/03 17:00
1,-163.5815034,35.58008736,7/26/03 17:56
1,-163.5866268,35.58081818,7/26/03 19:13
1,-163.5966492,35.57686253,7/27/03 3:51
1,-163.5955284,35.5757973,7/27/03 4:41
1,-163.5950257,35.57536443,7/27/03 5:00
1,-163.5852424,35.56558796,7/27/03 10:52
1,-163.5849145,35.56376422,7/27/03 11:55
1,-163.5851249,35.56281371,7/27/03 12:31
1,-163.5957512,35.55870066,7/27/03 17:00
1,-163.6801323,35.57225477,7/28/03 5:00
1,-163.7924723,35.61878559,7/28/03 17:00
1,-163.8046212,35.62644023,7/28/03 18:26
1,-163.8112529,35.63099112,7/28/03 19:15
1,-163.8616113,35.67363562,7/29/03 3:02
1,-163.8704814,35.68186927,7/29/03 5:00
1,-163.8974334,35.70034436,7/29/03 11:30
1,-163.929323,35.70932693,7/29/03 17:00
1,-164.0226287,35.71516387,7/30/03 5:00
1,-164.1146384,35.70913143,7/30/03 17:00
1,-164.1261709,35.70764769,7/30/03 18:52
1,-164.1739631,35.70355294,7/31/03 5:00
1,-164.2000756,35.71286682,7/31/03 11:02
1,-164.208389,35.7182494,7/31/03 12:45
1,-164.2294329,35.73622393,7/31/03 17:00
1,-164.2940695,35.80770533,8/1/03 5:00
1,-164.3748382,35.87625604,8/1/03 17:00
1,-164.3866316,35.88248324,8/1/03 18:30
1,-164.4594971,35.91024831,8/2/03 3:03
1,-164.476344,35.91749432,8/2/03 5:00
1,-164.5347017,35.9465455,8/2/03 11:50
1,-164.5388253,35.94860277,8/2/03 12:19
1,-164.5790068,35.96775631,8/2/03 17:00
1,-164.6779965,36.01954069,8/3/03 5:00
1,-164.756763,36.09769146,8/3/03 17:00
1,-164.7623929,36.10734,8/3/03 18:07
1,-164.7680157,36.11824954,8/3/03 19:19
1,-164.8009411,36.21962792,8/4/03 5:00
1,-164.8257913,36.28722741,8/4/03 10:55
1,-164.8265238,36.2887521,8/4/03 11:03
1,-164.8314726,36.29867233,8/4/03 11:55
1,-164.835943,36.30756717,8/4/03 12:41
1,-164.8591028,36.36225037,8/4/03 17:00
1,-164.9060209,36.54135216,8/5/03 5:00
1,-164.9316669,36.72322526,8/5/03 17:00
1,-164.9347035,36.75621114,8/5/03 19:26
1,-164.9368425,36.84989839,8/6/03 3:03
1,-164.936707,36.85154595,8/6/03 3:11
1,-164.9341287,36.87365242,8/6/03 5:00
1,-164.9132397,36.95083617,8/6/03 11:27
1,-164.9110119,36.95610114,8/6/03 11:55
1,-164.8809288,37.00919357,8/6/03 17:00
1,-164.7777194,37.11046503,8/7/03 5:00
1,-164.6515923,37.19335465,8/7/03 17:00
1,-164.5496428,37.26055661,8/8/03 2:51
1,-164.5292144,37.27625473,8/8/03 5:00
1,-164.4801686,37.32608163,8/8/03 11:03
1,-164.4699904,37.34164062,8/8/03 12:41
1,-164.4494586,37.38648298,8/8/03 17:00
1,-164.4211739,37.52550185,8/9/03 5:00
1,-164.38989,37.65452165,8/9/03 17:00
1,-164.3827296,37.66824043,8/9/03 18:32
1,-164.3221855,37.72791864,8/10/03 3:03
1,-164.3192247,37.72959053,8/10/03 3:22
1,-164.3133086,37.73273636,8/10/03 3:59
1,-164.3031908,37.73762936,8/10/03 5:00
1,-164.2324068,37.76447777,8/10/03 12:02
1,-164.196548,37.78004136,8/10/03 17:00
1,-164.1604211,37.81244158,8/11/03 5:00
1,-164.1612248,37.84007842,8/11/03 17:00
1,-164.1621626,37.84522971,8/11/03 19:22
1,-164.1663058,37.8593545,8/12/03 3:31
1,-164.1684342,37.86040026,8/12/03 5:00
1,-164.1766038,37.86409234,8/12/03 11:54
1,-164.1688565,37.87429075,8/12/03 17:00
1,-164.1252438,37.9188879,8/13/03 5:00
1,-164.1194882,37.96187426,8/13/03 17:00
1,-164.1233754,37.96409005,8/13/03 17:57
1,-164.1265138,37.96545632,8/13/03 18:36
1,-164.174394,37.97379404,8/14/03 3:05
1,-164.1794023,37.97358988,8/14/03 5:00
1,-164.182627,37.96986016,8/14/03 11:28
1,-164.1829547,37.96940256,8/14/03 12:05
1,-164.1857368,37.96441425,8/14/03 17:00
1,-164.1882778,37.94428018,8/15/03 5:00
1,-164.174723,37.91834121,8/15/03 17:00
1,-164.1688804,37.91300037,8/15/03 19:25
1,-164.13663,37.89315412,8/16/03 5:00
1,-164.1157657,37.88280787,8/16/03 11:02
1,-164.1147942,37.88233146,8/16/03 11:21
1,-164.1012312,37.87535245,8/16/03 17:00
1,-164.0875173,37.86650965,8/17/03 5:00
1,-164.0751329,37.85782631,8/17/03 17:00
1,-164.0722417,37.8561074,8/17/03 18:39
1,-164.0718282,37.85586707,8/17/03 18:52
1,-164.0489651,37.84463084,8/18/03 5:00
1,-164.0377179,37.84372749,8/18/03 12:18
1,-164.0372344,37.84949377,8/18/03 17:00
1,-164.0478763,37.8692543,8/19/03 5:00
1,-164.0421905,37.85302147,8/19/03 17:00
1,-164.0382195,37.84570093,8/19/03 18:30
1,-164.035193,37.84025792,8/19/03 19:28
1,-164.0110089,37.80589721,8/20/03 3:22
1,-164.0074649,37.80621577,8/20/03 5:00
1,-164.0046771,37.82573791,8/20/03 11:27
1,-164.005324,37.82717876,8/20/03 11:53
1,-164.0208565,37.83957672,8/20/03 17:00
1,-164.089188,37.84238785,8/21/03 5:00
1,-164.1445391,37.82399997,8/21/03 17:00
1,-164.1463923,37.82199493,8/21/03 18:03
1,-164.147162,37.82081218,8/21/03 18:40
1,-164.1386804,37.80327767,8/22/03 3:51
1,-164.1194715,37.78926625,8/22/03 11:26
1,-164.1170457,37.78769351,8/22/03 12:18